step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
291,180.000,0.00823,0.00009,3.08209,0.56513,0.00000,0.44658,3.15279,0.03991,0.06139,0.02251,0.00000,0.00000,0.01115,0.00286,0.00000,0.33861,0.54806,0.55075,0.00000,0.72564,0.00000,0.00000,0.00000,2.51291,0.02099,0.00012,2.76373,0.61117,0.00000,0.47312,1.24548,0.01381,0.02384,0.00757,0.00000,0.00000,0.01572,0.00479,0.00000,0.80729,1.63984,1.49400,0.00000,0.74216,0.00000,0.00000,0.00110,2.46144,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4.10212,3.27661,1.45144,3.23855
292,180.000,0.00880,0.00008,3.08341,0.56040,0.00000,0.43476,3.24467,0.05967,0.06220,0.03561,0.00000,0.00000,0.00737,0.00411,0.00000,0.34390,0.45005,0.49556,0.00000,0.56673,0.00000,0.00000,0.00000,2.36682,0.01733,0.00011,2.85964,0.59594,0.00000,0.46161,1.84523,0.02757,0.03535,0.01599,0.00000,0.00000,0.01321,0.00459,0.00000,0.66828,1.28290,1.19447,0.00000,0.68953,0.00000,0.00000,0.00077,2.43305,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4.08745,3.40215,1.30099,2.93355
293,180.000,0.00590,0.00007,1.76432,0.38524,0.00000,0.29214,1.59586,0.03160,0.03131,0.01827,0.00000,0.00000,0.01137,0.00838,0.00000,0.63607,0.77243,0.88961,0.00000,0.64451,0.00000,0.00000,0.00000,2.74809,0.01390,0.00010,2.53104,0.53273,0.00000,0.41077,1.77042,0.02878,0.03413,0.01667,0.00000,0.00000,0.01266,0.00573,0.00000,0.65861,1.12976,1.10301,0.00000,0.67602,0.00000,0.00000,0.00054,2.52756,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.44767,1.67704,2.31786,3.39259
294,180.000,0.00651,0.00009,2.18835,0.47710,0.00000,0.37482,1.14802,0.02088,0.02171,0.01221,0.00000,0.00000,0.00962,0.00729,0.00000,0.64002,0.85353,0.92976,0.00000,0.64989,0.00000,0.00000,0.00000,2.38844,0.01168,0.00010,2.42823,0.51604,0.00000,0.39999,1.58370,0.02641,0.03041,0.01533,0.00000,0.00000,0.01175,0.00619,0.00000,0.65303,1.04689,1.05103,0.00000,0.66818,0.00000,0.00000,0.00038,2.48583,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.04687,1.20282,2.44021,3.03833
295,180.000,0.00403,0.00008,1.69354,0.37508,0.00000,0.30782,1.07655,0.01527,0.02037,0.00854,0.00000,0.00000,0.00851,0.00573,0.00000,0.62079,0.93853,0.96687,0.00000,0.76592,0.00000,0.00000,0.00000,2.45508,0.00939,0.00009,2.20783,0.47375,0.00000,0.37234,1.43156,0.02307,0.02739,0.01329,0.00000,0.00000,0.01078,0.00605,0.00000,0.64336,1.01438,1.02578,0.00000,0.69750,0.00000,0.00000,0.00026,2.47660,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.38055,1.12073,2.54043,3.22100
296,180.000,0.00347,0.00007,1.82964,0.38625,0.00000,0.32338,0.71632,0.00985,0.01461,0.00515,0.00000,0.00000,0.01999,0.00643,0.00000,0.72297,1.13850,1.17779,0.00000,0.89126,0.00000,0.00000,0.00000,2.49712,0.00761,0.00009,2.09437,0.44750,0.00000,0.35765,1.21699,0.01910,0.02356,0.01085,0.00000,0.00000,0.01354,0.00617,0.00000,0.66724,1.05162,1.07139,0.00000,0.75563,0.00000,0.00000,0.00019,2.48276,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.54281,0.74594,3.06567,3.38838
297,180.000,0.00516,0.00011,2.71102,0.60943,0.00000,0.44004,0.67538,0.00855,0.01342,0.00425,0.00000,0.00000,0.01158,0.00559,0.00000,0.69681,1.15395,1.17600,0.00000,0.66844,0.00000,0.00000,0.00000,1.72951,0.00688,0.00009,2.27936,0.49608,0.00000,0.38237,1.05450,0.01594,0.02052,0.00887,0.00000,0.00000,0.01295,0.00599,0.00000,0.67611,1.08232,1.10277,0.00000,0.72947,0.00000,0.00000,0.00013,2.25678,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.76575,0.70160,3.04393,2.39795
298,180.000,0.00644,0.00013,2.95456,0.69371,0.00000,0.49890,2.44715,0.03108,0.04542,0.01682,0.00000,0.00000,0.00947,0.00307,0.00000,0.38655,0.62616,0.62190,0.00000,0.78842,0.00000,0.00000,0.00000,2.00648,0.00675,0.00011,2.48192,0.55537,0.00000,0.41733,1.47230,0.02048,0.02799,0.01126,0.00000,0.00000,0.01191,0.00512,0.00000,0.58924,0.94547,0.95851,0.00000,0.74716,0.00000,0.00000,0.00009,2.18169,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.15375,2.54048,1.64715,2.79490
299,180.000,0.00612,0.00009,3.27765,0.63882,0.00000,0.44856,2.98072,0.05420,0.05889,0.02780,0.00000,0.00000,0.02038,0.00334,0.00000,0.39532,0.64027,0.63646,0.00000,0.84773,0.00000,0.00000,0.00000,2.08924,0.00656,0.00010,2.72064,0.58040,0.00000,0.42670,1.92483,0.03060,0.03726,0.01622,0.00000,0.00000,0.01445,0.00458,0.00000,0.53107,0.85391,0.86189,0.00000,0.77733,0.00000,0.00000,0.00006,2.15396,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.37123,3.12161,1.69577,2.93696
300,180.000,0.00640,0.00007,3.26872,0.57535,0.00000,0.39982,1.68810,0.04246,0.03549,0.02132,0.00000,0.00000,0.05591,0.00654,0.00000,0.64560,0.97341,1.01122,0.00000,0.85808,0.00000,0.00000,0.00000,2.09643,0.00651,0.00009,2.88506,0.57889,0.00000,0.41863,1.85381,0.03415,0.03673,0.01775,0.00000,0.00000,0.02689,0.00517,0.00000,0.56543,0.88976,0.90669,0.00000,0.80155,0.00000,0.00000,0.00004,2.13670,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.25036,1.78737,2.69268,2.95451
301,180.000,0.00718,0.00011,2.35033,0.53882,0.00000,0.40122,0.28230,0.00571,0.00588,0.00302,0.00000,0.00000,0.01840,0.00704,0.00000,0.79951,1.27622,1.26826,0.00000,0.78312,0.00000,0.00000,0.00000,2.02300,0.00671,0.00010,2.72464,0.56687,0.00000,0.41341,1.38236,0.02562,0.02748,0.01333,0.00000,0.00000,0.02434,0.00573,0.00000,0.63565,1.00570,1.01516,0.00000,0.79602,0.00000,0.00000,0.00003,2.10259,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.29766,0.29691,3.36944,2.80612
302,180.000,0.00757,0.00015,2.24308,0.59595,0.00000,0.45936,0.48897,0.00716,0.01021,0.00429,0.00000,0.00000,0.00649,0.00505,0.00000,0.74568,1.32188,1.20456,0.00000,0.77842,0.00000,0.00000,0.00000,2.06600,0.00697,0.00011,2.58018,0.57559,0.00000,0.42719,1.11434,0.02008,0.02230,0.01062,0.00000,0.00000,0.01899,0.00553,0.00000,0.66866,1.10055,1.07198,0.00000,0.79074,0.00000,0.00000,0.00002,2.09161,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.30613,0.51063,3.28366,2.84443
303,180.000,0.00800,0.00017,3.09272,0.74631,0.00000,0.59459,0.09346,0.00124,0.00208,0.00079,0.00000,0.00000,0.00620,0.00470,0.00000,0.94295,2.01566,1.66452,0.00000,0.58950,0.00000,0.00000,0.00000,1.64163,0.00728,0.00013,2.73394,0.62681,0.00000,0.47741,0.80807,0.01443,0.01623,0.00767,0.00000,0.00000,0.01515,0.00528,0.00000,0.75095,1.37509,1.24975,0.00000,0.73037,0.00000,0.00000,0.00002,1.95662,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4.44180,0.09756,4.63403,2.23113
304,180.000,0.01013,0.00012,3.96300,0.74791,0.00000,0.60412,2.24558,0.04982,0.05128,0.03623,0.00000,0.00000,0.00355,0.00338,0.00000,0.44064,0.76261,0.71378,0.00000,0.34289,0.00000,0.00000,0.00000,1.04584,0.00813,0.00013,3.10266,0.66314,0.00000,0.51542,1.23933,0.02505,0.02674,0.01624,0.00000,0.00000,0.01167,0.00471,0.00000,0.65785,1.19134,1.08895,0.00000,0.61413,0.00000,0.00000,0.00001,1.68338,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5.32527,2.38291,1.92395,1.38873
305,180.000,0.01164,0.00009,3.78615,0.64515,0.00000,0.50204,2.61286,0.09069,0.05680,0.06536,0.00000,0.00000,0.00384,0.00413,0.00000,0.44099,0.70142,0.69396,0.00000,0.40820,0.00000,0.00000,0.00000,1.48250,0.00919,0.00012,3.30770,0.65774,0.00000,0.51141,1.65139,0.04474,0.03576,0.03097,0.00000,0.00000,0.00932,0.00453,0.00000,0.59280,1.04437,0.97046,0.00000,0.55235,0.00000,0.00000,0.00001,1.62312,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.94507,2.82571,1.84435,1.89070
306,180.000,0.01122,0.00007,3.30266,0.53276,0.00000,0.40763,3.05892,0.14497,0.06573,0.09522,0.00000,0.00000,0.00329,0.00385,0.00000,0.34003,0.49557,0.51491,0.00000,0.44334,0.00000,0.00000,0.00000,1.76889,0.00980,0.00010,3.30619,0.62025,0.00000,0.48028,2.07365,0.07481,0.04475,0.05025,0.00000,0.00000,0.00751,0.00433,0.00000,0.51697,0.87973,0.83379,0.00000,0.51964,0.00000,0.00000,0.00001,1.66685,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.25433,3.36484,1.35764,2.21223
307,180.000,0.00901,0.00008,1.94076,0.41014,0.00000,0.31775,1.50918,0.06071,0.03371,0.03601,0.00000,0.00000,0.00403,0.00455,0.00000,0.45033,0.69967,0.71001,0.00000,0.48792,0.00000,0.00000,0.00000,1.82086,0.00956,0.00009,2.89656,0.55721,0.00000,0.43152,1.90431,0.07058,0.04144,0.04598,0.00000,0.00000,0.00647,0.00439,0.00000,0.49698,0.82571,0.79666,0.00000,0.51013,0.00000,0.00000,0.00000,1.71305,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.67774,1.63961,1.86858,2.30878
308,180.000,0.00890,0.00011,1.86501,0.48859,0.00000,0.34968,1.08952,0.02809,0.02422,0.01630,0.00000,0.00000,0.00365,0.00391,0.00000,0.52256,0.92144,0.85916,0.00000,0.60589,0.00000,0.00000,0.00000,2.04056,0.00936,0.00010,2.58710,0.53663,0.00000,0.40697,1.65987,0.05783,0.03627,0.03707,0.00000,0.00000,0.00562,0.00425,0.00000,0.50465,0.85443,0.81541,0.00000,0.53886,0.00000,0.00000,0.00000,1.81130,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.71229,1.15813,2.31073,2.64645
309,180.000,0.00687,0.00010,1.67804,0.45542,0.00000,0.30220,1.08223,0.02325,0.02786,0.01495,0.00000,0.00000,0.00391,0.00429,0.00000,0.54444,0.90467,0.84535,0.00000,0.95408,0.00000,0.00000,0.00000,2.43739,0.00862,0.00010,2.31438,0.51226,0.00000,0.37554,1.48658,0.04746,0.03375,0.03044,0.00000,0.00000,0.00511,0.00426,0.00000,0.51659,0.86950,0.82439,0.00000,0.66342,0.00000,0.00000,0.00000,1.99913,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.44262,1.14829,2.30265,3.39147
310,180.000,0.00501,0.00009,1.84077,0.44810,0.00000,0.31359,0.44419,0.00805,0.01171,0.00473,0.00000,0.00000,0.00567,0.00566,0.00000,0.79929,1.43459,1.31034,0.00000,0.95687,0.00000,0.00000,0.00000,2.09333,0.00753,0.00010,2.17230,0.49302,0.00000,0.35695,1.17386,0.03563,0.02714,0.02273,0.00000,0.00000,0.00528,0.00468,0.00000,0.60140,1.03903,0.97017,0.00000,0.75146,0.00000,0.00000,0.00000,2.02739,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.60756,0.46869,3.55555,3.05020
311,180.000,0.00497,0.00010,2.32985,0.51250,0.00000,0.38960,0.20846,0.00380,0.00550,0.00215,0.00000,0.00000,0.00781,0.00729,0.00000,1.01653,1.84659,1.70301,0.00000,0.87728,0.00000,0.00000,0.00000,2.07627,0.00677,0.00010,2.21956,0.49886,0.00000,0.36675,0.88424,0.02608,0.02065,0.01655,0.00000,0.00000,0.00604,0.00546,0.00000,0.72594,1.28130,1.19002,0.00000,0.78920,0.00000,0.00000,0.00000,2.04205,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.23702,0.21990,4.58123,2.95354
312,180.000,0.00535,0.00011,2.59505,0.57397,0.00000,0.43056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00770,0.00658,0.00000,1.07720,2.14318,1.89241,0.00000,0.84289,0.00000,0.00000,0.00000,1.98280,0.00634,0.00010,2.33221,0.52139,0.00000,0.38589,0.61897,0.01826,0.01445,0.01159,0.00000,0.00000,0.00654,0.00580,0.00000,0.83132,1.53986,1.40074,0.00000,0.80531,0.00000,0.00000,0.00000,2.02428,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.60503,0.00000,5.12707,2.82569
313,180.000,0.00511,0.00010,2.68158,0.54478,0.00000,0.44015,0.41146,0.00898,0.01091,0.00574,0.00000,0.00000,0.00728,0.00628,0.00000,0.87499,1.62354,1.50598,0.00000,0.76971,0.00000,0.00000,0.00000,1.82726,0.00597,0.00010,2.43702,0.52841,0.00000,0.40217,0.55672,0.01548,0.01339,0.00983,0.00000,0.00000,0.00676,0.00594,0.00000,0.84442,1.56496,1.43231,0.00000,0.79463,0.00000,0.00000,0.00000,1.96517,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.67171,0.43710,4.01807,2.59696
314,180.000,0.00395,0.00007,2.45160,0.46212,0.00000,0.38200,0.61790,0.01586,0.01624,0.00952,0.00000,0.00000,0.01216,0.00638,0.00000,0.78403,1.38355,1.34590,0.00000,0.69804,0.00000,0.00000,0.00000,1.59194,0.00537,0.00009,2.44139,0.50852,0.00000,0.39612,0.57507,0.01559,0.01424,0.00974,0.00000,0.00000,0.00838,0.00608,0.00000,0.82630,1.51054,1.40639,0.00000,0.76565,0.00000,0.00000,0.00000,1.85320,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.29975,0.65952,3.53201,2.28998
315,180.000,0.00395,0.00008,2.47934,0.49355,0.00000,0.38451,0.65412,0.01703,0.01683,0.00947,0.00000,0.00000,0.01304,0.00614,0.00000,0.81787,1.50114,1.44248,0.00000,0.75321,0.00000,0.00000,0.00000,1.65706,0.00494,0.00009,2.45278,0.50403,0.00000,0.39264,0.59879,0.01602,0.01502,0.00966,0.00000,0.00000,0.00978,0.00609,0.00000,0.82377,1.50772,1.41721,0.00000,0.76192,0.00000,0.00000,0.00000,1.79436,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.36142,0.69745,3.78067,2.41028
316,180.000,0.00493,0.00011,2.37873,0.57693,0.00000,0.40142,1.24114,0.02801,0.03008,0.01595,0.00000,0.00000,0.00558,0.00390,0.00000,0.56982,1.05403,0.98418,0.00000,0.91474,0.00000,0.00000,0.00000,1.91312,0.00494,0.00010,2.43056,0.52590,0.00000,0.39527,0.79149,0.01962,0.01954,0.01154,0.00000,0.00000,0.00852,0.00544,0.00000,0.74759,1.37161,1.28730,0.00000,0.80777,0.00000,0.00000,0.00000,1.82999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.36212,1.31518,2.61750,2.82787
317,180.000,0.00417,0.00014,2.00785,0.56213,0.00000,0.40692,1.06064,0.01944,0.02781,0.01179,0.00000,0.00000,0.00570,0.00377,0.00000,0.72571,1.50763,1.27730,0.00000,0.90914,0.00000,0.00000,0.00000,1.88583,0.00471,0.00011,2.30375,0.53677,0.00000,0.39876,0.87224,0.01956,0.02202,0.01162,0.00000,0.00000,0.00767,0.00493,0.00000,0.74102,1.41242,1.28430,0.00000,0.83818,0.00000,0.00000,0.00000,1.84674,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.98122,1.11968,3.52010,2.79498
318,180.000,0.00447,0.00015,2.48530,0.65091,0.00000,0.48271,1.22984,0.02298,0.03080,0.01363,0.00000,0.00000,0.00555,0.00365,0.00000,0.62662,1.23639,1.09191,0.00000,0.80001,0.00000,0.00000,0.00000,1.64810,0.00463,0.00012,2.35822,0.57101,0.00000,0.42395,0.97952,0.02059,0.02466,0.01222,0.00000,0.00000,0.00704,0.00455,0.00000,0.70670,1.35961,1.22658,0.00000,0.82673,0.00000,0.00000,0.00000,1.78715,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.62354,1.29725,2.96412,2.44811
319,180.000,0.00407,0.00014,2.40478,0.62243,0.00000,0.47248,1.13877,0.02266,0.02954,0.01348,0.00000,0.00000,0.00647,0.00415,0.00000,0.71786,1.43370,1.26601,0.00000,0.81994,0.00000,0.00000,0.00000,1.68972,0.00447,0.00013,2.37219,0.58644,0.00000,0.43851,1.02729,0.02121,0.02612,0.01260,0.00000,0.00000,0.00687,0.00443,0.00000,0.71005,1.38184,1.23841,0.00000,0.82469,0.00000,0.00000,0.00000,1.75792,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.50391,1.20446,3.42820,2.50967
320,180.000,0.00460,0.00015,2.48455,0.66465,0.00000,0.47388,1.25447,0.02625,0.03205,0.01546,0.00000,0.00000,0.00549,0.00366,0.00000,0.63498,1.25401,1.10372,0.00000,0.86183,0.00000,0.00000,0.00000,1.74202,0.00451,0.00014,2.40589,0.60990,0.00000,0.44912,1.09545,0.02272,0.02790,0.01346,0.00000,0.00000,0.00645,0.00420,0.00000,0.68753,1.34349,1.19801,0.00000,0.83584,0.00000,0.00000,0.00000,1.75315,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.62783,1.32823,3.00186,2.60385
321,180.000,0.00465,0.00016,2.36244,0.68040,0.00000,0.45345,1.67881,0.03179,0.04052,0.01845,0.00000,0.00000,0.00515,0.00313,0.00000,0.55471,1.07290,0.94188,0.00000,0.95367,0.00000,0.00000,0.00000,1.89459,0.00455,0.00014,2.39286,0.63105,0.00000,0.45042,1.27046,0.02544,0.03169,0.01496,0.00000,0.00000,0.00606,0.00388,0.00000,0.64768,1.26231,1.12117,0.00000,0.87119,0.00000,0.00000,0.00000,1.79558,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.50111,1.76958,2.57777,2.84826
322,180.000,0.00474,0.00013,3.15682,0.75953,0.00000,0.48276,2.79664,0.06633,0.06787,0.03963,0.00000,0.00000,0.00797,0.00333,0.00000,0.53695,0.99198,0.89706,0.00000,0.99023,0.00000,0.00000,0.00000,1.96706,0.00461,0.00014,2.62205,0.66960,0.00000,0.46012,1.72831,0.03771,0.04254,0.02236,0.00000,0.00000,0.00664,0.00371,0.00000,0.61446,1.18121,1.05393,0.00000,0.90690,0.00000,0.00000,0.00000,1.84703,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4.40397,2.97047,2.43728,2.95729
323,180.000,0.00434,0.00008,3.22836,0.63515,0.00000,0.41538,3.37192,0.11897,0.08510,0.07480,0.00000,0.00000,0.01150,0.00290,0.00000,0.40164,0.69974,0.65737,0.00000,0.96112,0.00000,0.00000,0.00000,2.06111,0.00452,0.00012,2.80394,0.65926,0.00000,0.44670,2.22139,0.06209,0.05531,0.03809,0.00000,0.00000,0.00810,0.00347,0.00000,0.55062,1.03677,0.93497,0.00000,0.92317,0.00000,0.00000,0.00000,1.91125,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.28331,3.65078,1.77317,3.02224
324,180.000,0.00509,0.00008,3.35190,0.64239,0.00000,0.42621,2.84782,0.13542,0.07146,0.08128,0.00000,0.00000,0.01188,0.00345,0.00000,0.45618,0.79346,0.76368,0.00000,0.70121,0.00000,0.00000,0.00000,1.67396,0.00470,0.00011,2.96833,0.65420,0.00000,0.44055,2.40932,0.08409,0.06015,0.05105,0.00000,0.00000,0.00923,0.00346,0.00000,0.52229,0.96378,0.88358,0.00000,0.85658,0.00000,0.00000,0.00000,1.84006,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.42568,3.13599,2.02865,2.37517
325,180.000,0.00453,0.00008,1.96992,0.48381,0.00000,0.30902,1.73686,0.08277,0.04473,0.04668,0.00000,0.00000,0.00541,0.00324,0.00000,0.45481,0.80683,0.76460,0.00000,0.82771,0.00000,0.00000,0.00000,1.98549,0.00465,0.00010,2.66881,0.60308,0.00000,0.40109,2.20758,0.08369,0.05553,0.04974,0.00000,0.00000,0.00808,0.00340,0.00000,0.50204,0.91669,0.84789,0.00000,0.84792,0.00000,0.00000,0.00000,1.88369,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.76737,1.91104,2.03489,2.81321
326,180.000,0.00526,0.00014,2.16386,0.65010,0.00000,0.38250,1.76432,0.05831,0.04039,0.02912,0.00000,0.00000,0.00434,0.00248,0.00000,0.48370,1.00295,0.86968,0.00000,0.74498,0.00000,0.00000,0.00000,1.80983,0.00483,0.00011,2.51732,0.61719,0.00000,0.39552,2.07461,0.07608,0.05099,0.04355,0.00000,0.00000,0.00696,0.00312,0.00000,0.49654,0.94257,0.85442,0.00000,0.81704,0.00000,0.00000,0.00000,1.86153,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.20186,1.89214,2.36315,2.55481
327,180.000,0.00492,0.00015,2.11691,0.66736,0.00000,0.38002,1.69207,0.05614,0.04390,0.02866,0.00000,0.00000,0.00588,0.00323,0.00000,0.64310,1.30308,1.12198,0.00000,0.97467,0.00000,0.00000,0.00000,2.20741,0.00486,0.00012,2.39720,0.63224,0.00000,0.39087,1.95984,0.07010,0.04886,0.03908,0.00000,0.00000,0.00664,0.00315,0.00000,0.54051,1.05072,0.93469,0.00000,0.86433,0.00000,0.00000,0.00000,1.96530,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.16936,1.82077,3.07728,3.18208
328,180.000,0.00512,0.00016,2.15022,0.70708,0.00000,0.38060,1.67901,0.05108,0.04372,0.02547,0.00000,0.00000,0.00540,0.00300,0.00000,0.59889,1.19902,1.02925,0.00000,1.05894,0.00000,0.00000,0.00000,2.30210,0.00494,0.00013,2.32310,0.65469,0.00000,0.38779,1.87559,0.06439,0.04732,0.03500,0.00000,0.00000,0.00627,0.00311,0.00000,0.55802,1.09521,0.96306,0.00000,0.92271,0.00000,0.00000,0.00000,2.06634,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.24317,1.79929,2.83555,3.36104
329,180.000,0.00530,0.00017,2.66949,0.80040,0.00000,0.47380,0.50363,0.01446,0.01230,0.00649,0.00000,0.00000,0.00723,0.00396,0.00000,0.84989,1.86953,1.57433,0.00000,0.71204,0.00000,0.00000,0.00000,1.65550,0.00505,0.00014,2.42702,0.69841,0.00000,0.41359,1.46400,0.04941,0.03681,0.02645,0.00000,0.00000,0.00656,0.00336,0.00000,0.64558,1.32751,1.14644,0.00000,0.85951,0.00000,0.00000,0.00000,1.94309,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.94916,0.53687,4.30494,2.36754
330,180.000,0.00493,0.00014,2.52445,0.71996,0.00000,0.43108,0.72562,0.02418,0.01756,0.01047,0.00000,0.00000,0.00789,0.00454,0.00000,0.83482,1.71671,1.52822,0.00000,0.84969,0.00000,0.00000,0.00000,1.91286,0.00501,0.00014,2.45625,0.70487,0.00000,0.41884,1.24249,0.04184,0.03104,0.02165,0.00000,0.00000,0.00696,0.00372,0.00000,0.70235,1.44427,1.26097,0.00000,0.85656,0.00000,0.00000,0.00000,1.93402,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.68056,0.77783,4.09218,2.76255
331,180.000,0.00470,0.00014,2.27726,0.70962,0.00000,0.38549,0.99780,0.03661,0.02488,0.01585,0.00000,0.00000,0.00781,0.00419,0.00000,0.80538,1.64592,1.45233,0.00000,1.00327,0.00000,0.00000,0.00000,2.16088,0.00492,0.00014,2.40255,0.70630,0.00000,0.40883,1.16908,0.04027,0.02919,0.01991,0.00000,0.00000,0.00721,0.00386,0.00000,0.73326,1.50476,1.31838,0.00000,0.90057,0.00000,0.00000,0.00000,2.00208,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.37722,1.07514,3.91564,3.16415
332,180.000,0.00583,0.00019,2.30822,0.82672,0.00000,0.41902,1.07247,0.03436,0.02468,0.01389,0.00000,0.00000,0.00628,0.00316,0.00000,0.70520,1.51881,1.27762,0.00000,1.02844,0.00000,0.00000,0.00000,2.23853,0.00519,0.00016,2.37425,0.74242,0.00000,0.41189,1.14010,0.03850,0.02784,0.01810,0.00000,0.00000,0.00693,0.00365,0.00000,0.72484,1.50898,1.30615,0.00000,0.93893,0.00000,0.00000,0.00000,2.07301,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.55998,1.14540,3.51107,3.26697
