step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
164,122.855,0.20285,0.02078,1.08837,1.13730,0.00000,1.06948,0.00000,0.08036,0.00000,1.30202,0.00000,0.00000,0.88862,2.76338,0.00000,0.00000,2.37346,0.98521,0.00000,0.00000,0.00000,0.00000,0.00000,6.33114,0.18497,0.04602,1.19703,1.20252,0.00046,1.16189,0.11336,0.18051,0.00632,2.40072,0.00000,0.10500,0.60221,1.86400,0.00000,0.00011,1.51616,0.70421,0.00000,3.25515,0.00000,0.00000,0.23646,3.12160,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,2,3.51878,1.38238,7.01068,6.33114
165,125.072,0.00000,0.04215,0.75633,3.54506,0.00000,2.91438,0.00000,0.00555,0.00000,0.05537,0.00000,0.00000,0.00000,1.17443,0.00000,0.00260,0.93980,0.22897,0.00000,0.00000,0.00000,0.00000,0.00000,6.93221,0.12948,0.04486,1.06482,1.90528,0.00032,1.68764,0.07935,0.12802,0.00442,1.69711,0.00000,0.07350,0.42155,1.65713,0.00000,0.00086,1.34325,0.56164,0.00000,2.27860,0.00000,0.00000,0.16552,4.26478,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,3,7.25792,0.06092,2.34580,6.93221
166,127.850,0.00000,0.03455,0.86366,3.59836,0.00000,2.83144,0.00000,0.00167,0.00000,0.03494,0.00000,0.00000,0.00000,2.83641,0.00000,0.00000,1.41705,0.68437,0.00000,0.00000,0.00000,0.00000,0.00000,9.19010,0.09063,0.04177,1.00447,2.41321,0.00023,2.03078,0.05554,0.09012,0.00310,1.19846,0.00000,0.05145,0.29508,2.01091,0.00000,0.00060,1.36539,0.59846,0.00000,1.59502,0.00000,0.00000,0.11586,5.74238,0,0,1,2,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,4,7.32801,0.03662,4.93783,9.19010
167,128.052,0.00000,0.02787,1.69864,4.89045,0.00000,3.60840,0.00000,0.00283,0.00000,0.05671,0.00000,0.00000,0.00000,0.17519,0.00000,0.00000,0.32204,0.01506,0.00000,0.00000,0.00000,0.00000,0.00000,0.89267,0.06344,0.03760,1.21272,3.15638,0.00016,2.50407,0.03888,0.06393,0.00217,0.85593,0.00000,0.03602,0.20656,1.46020,0.00000,0.00042,1.05239,0.42344,0.00000,1.11652,0.00000,0.00000,0.08110,4.28747,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,10.22536,0.05954,0.51229,0.89267
168,127.904,0.00000,0.03339,0.15505,1.88060,0.00000,1.61796,0.00000,0.20152,0.00000,3.07097,0.00000,0.00000,0.14643,0.05228,0.00000,0.00000,0.14635,0.00635,0.00000,1.07412,0.00000,0.00000,0.00000,0.64846,0.04441,0.03633,0.89542,2.77365,0.00011,2.23823,0.02722,0.10521,0.00152,1.52045,0.00000,0.02521,0.18852,1.03782,0.00000,0.00029,0.78057,0.29831,0.00000,1.10380,0.00000,0.00000,0.05677,3.19576,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3.68699,3.27249,0.35141,1.72258
169,128.199,0.00000,0.02790,0.10124,0.94672,0.00000,0.95655,0.00000,0.23579,0.00000,4.43470,0.00000,0.00000,0.12442,0.04002,0.00000,0.00000,0.12620,0.00506,0.00000,2.53493,0.00000,0.00000,0.00000,1.48487,0.03109,0.03380,0.65717,2.22557,0.00008,1.85373,0.01905,0.14438,0.00106,2.39472,0.00000,0.01765,0.16929,0.73848,0.00000,0.00021,0.58426,0.21034,0.00000,1.53314,0.00000,0.00000,0.03974,2.68249,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.03241,4.67049,0.29570,4.01980
170,128.652,0.00000,0.05921,0.07718,0.69443,0.00000,0.91691,0.00000,0.11942,0.00000,3.63285,0.00000,0.00000,0.05132,0.07237,0.00000,0.00000,0.17848,0.01330,0.00000,1.57626,0.00000,0.00000,0.00000,1.95421,0.02176,0.04143,0.48317,1.76623,0.00005,1.57269,0.01334,0.13689,0.00074,2.76616,0.00000,0.01235,0.13390,0.53865,0.00000,0.00014,0.46253,0.15123,0.00000,1.54607,0.00000,0.00000,0.02782,2.46401,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.74774,3.75227,0.31548,3.53047
171,129.273,0.16254,0.06268,0.58204,0.50910,0.00000,0.64913,2.23605,0.03897,0.00000,1.58713,0.00000,0.00000,0.06301,0.04991,0.00000,0.00000,0.16142,0.00984,0.00000,0.50917,0.00000,0.00000,0.39485,0.27380,0.06400,0.04780,0.51283,1.38909,0.00004,1.29562,0.68015,0.10751,0.00052,2.41245,0.00000,0.00865,0.11263,0.39203,0.00000,0.00010,0.37220,0.10881,0.00000,1.23500,0.00000,0.00000,0.13793,1.80695,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.96549,3.86214,0.28419,1.17782
172,129.652,0.29171,0.10383,0.79877,0.62251,0.00000,0.69977,0.02188,0.00738,1.30958,0.41024,0.00000,1.38031,0.10572,0.04071,0.00000,0.00000,0.20267,0.00833,0.00000,0.25255,0.00000,0.00000,0.23014,0.15679,0.13231,0.06461,0.59861,1.15911,0.00003,1.11686,0.48267,0.07747,0.39324,1.81179,0.00000,0.42015,0.11056,0.28663,0.00000,0.00007,0.32134,0.07867,0.00000,0.94027,0.00000,0.00000,0.16559,1.31190,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.51658,3.12938,0.35743,0.63947
173,130.059,0.01496,0.14863,0.95397,0.75254,0.00000,0.67856,0.00684,0.00258,0.73464,0.22113,0.00000,0.75162,0.13168,0.02433,0.00000,0.00000,0.20074,0.00576,0.00000,0.32827,0.00000,0.00000,0.03897,0.29213,0.09710,0.08981,0.70522,1.03714,0.00002,0.98537,0.33992,0.05501,0.49566,1.33459,0.00000,0.51959,0.11690,0.20794,0.00000,0.00005,0.28516,0.05679,0.00000,0.75667,0.00000,0.00000,0.12760,1.00597,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.54865,1.71681,0.36251,0.65937
174,130.473,0.01519,0.13875,0.80533,0.62200,0.00000,0.54548,0.01500,0.00458,1.55885,0.41680,0.00000,1.69402,0.15503,0.03852,0.00000,0.00000,0.26364,0.00883,0.00000,1.27478,0.00000,0.00000,0.33897,0.93734,0.07253,0.10449,0.73525,0.91260,0.00001,0.85340,0.24244,0.03988,0.81462,1.05925,0.00000,0.87192,0.12834,0.15711,0.00000,0.00003,0.27871,0.04241,0.00000,0.91210,0.00000,0.00000,0.19101,0.98538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12674,3.68926,0.46603,2.55109
175,130.496,0.03949,0.17389,1.03498,0.80127,0.00000,0.71486,0.02910,0.00559,1.96644,0.43923,0.00000,2.34684,0.11761,0.11541,0.00000,0.00000,0.35211,0.02920,0.00000,2.44643,0.00000,0.00000,1.77084,1.33061,0.06262,0.12531,0.82517,0.87920,0.00001,0.81184,0.17844,0.02959,1.16016,0.87325,0.00000,1.31439,0.12512,0.14460,0.00000,0.00002,0.30073,0.03845,0.00000,1.37240,0.00000,0.00000,0.66496,1.08895,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.76448,4.78720,0.61433,5.54788
176,130.662,0.02331,0.19028,1.58952,1.37561,0.00000,1.22769,0.06369,0.01212,0.00000,0.83020,0.00000,3.98556,0.13533,0.13569,0.00000,0.00000,0.41144,0.03103,0.00000,2.37109,0.00000,0.00000,1.65781,1.40731,0.05082,0.14480,1.05447,1.02812,0.00001,0.93660,0.14401,0.02435,0.81211,0.86033,0.00000,2.11575,0.12818,0.14193,0.00000,0.00002,0.33394,0.03622,0.00000,1.67201,0.00000,0.00000,0.96282,1.18446,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,4.40641,4.89157,0.71348,5.43621
177,131.931,0.08624,0.13656,1.90425,1.79288,0.00000,1.72306,2.88869,0.03807,0.00000,1.35965,0.00000,0.00000,0.05205,0.20243,0.00916,0.00000,0.32585,0.04748,0.00000,4.34168,0.00000,0.00000,2.17566,1.87329,0.06145,0.14233,1.30941,1.25755,0.00000,1.17254,0.96742,0.02847,0.56848,1.01013,0.00000,1.48102,0.10534,0.16008,0.00275,0.00001,0.33151,0.03960,0.00000,2.47291,0.00000,0.00000,1.32667,1.39111,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,5.64300,4.28640,0.63697,8.39063
178,134.147,0.01281,0.07525,1.09071,1.01582,0.00000,1.01131,5.48887,0.03667,0.00000,0.99943,0.00000,0.00000,0.01802,0.34928,0.05355,0.00000,0.30848,0.11234,0.00000,3.85682,0.00000,0.00000,0.00000,1.90984,0.04686,0.12221,1.24380,1.18503,0.00000,1.12417,2.32385,0.03093,0.39794,1.00692,0.00000,1.03672,0.07914,0.21684,0.01799,0.00001,0.32460,0.06142,0.00000,2.88808,0.00000,0.00000,0.92867,1.54673,0,0,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3.20590,6.52497,0.84168,5.76665
179,135.431,0.01379,0.07636,1.85398,1.81947,0.00000,1.82736,2.47238,0.02962,0.00000,0.45630,0.00000,0.00000,0.02096,0.81930,0.00000,0.00000,0.62472,0.27409,0.00000,3.55754,0.00000,0.00000,0.00000,2.57948,0.03694,0.10845,1.42685,1.37536,0.00000,1.33513,2.36841,0.03054,0.27856,0.84173,0.00000,0.72570,0.06169,0.39758,0.01259,0.00001,0.41464,0.12522,0.00000,3.08892,0.00000,0.00000,0.65007,1.85655,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5.59096,2.95830,1.73906,6.13702
180,137.318,0.14837,0.08900,1.62691,1.58098,0.00000,1.62296,1.93960,0.02757,0.00000,0.34043,0.00000,0.00000,0.04300,3.02325,0.00000,0.00000,2.03230,1.23050,0.00000,3.95577,0.00000,0.00000,0.00000,2.91619,0.07037,0.10262,1.48687,1.43705,0.00000,1.42148,2.23977,0.02965,0.19499,0.69134,0.00000,0.50799,0.05608,1.18528,0.00881,0.00000,0.89994,0.45680,0.00000,3.34897,0.00000,0.00000,0.45505,2.17444,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,5.06821,2.30760,6.32904,6.87196
181,138.073,0.34111,0.06375,1.40274,1.36931,0.00000,1.40499,0.00000,0.13158,0.00000,1.72967,0.00000,0.00000,0.48058,3.34027,0.00000,0.00000,2.45701,1.12140,0.00000,2.51223,0.00000,0.00000,0.00000,1.84100,0.15159,0.09096,1.46163,1.41673,0.00000,1.41653,1.56784,0.06023,0.13649,1.00284,0.00000,0.35559,0.18343,1.83178,0.00617,0.00000,1.36706,0.65618,0.00000,3.09795,0.00000,0.00000,0.31853,2.07441,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,2,4.58189,1.86125,7.39926,4.35323
182,139.315,0.41578,0.06345,1.82719,1.84655,0.00000,1.90922,0.00000,0.02976,0.00000,0.27795,0.00000,0.00000,0.63190,1.41122,0.00000,0.00000,1.15516,0.40538,0.00000,0.00000,0.00000,0.00000,0.00000,5.02464,0.23085,0.08270,1.57130,1.54567,0.00000,1.56434,1.09749,0.05109,0.09554,0.78537,0.00000,0.24892,0.31797,1.70561,0.00432,0.00000,1.30349,0.58094,0.00000,2.16857,0.00000,0.00000,0.22297,2.95948,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,6.06219,0.30771,3.60366,5.02464
183,141.816,0.00000,0.10891,1.46252,2.54630,0.00000,2.71807,0.00000,0.00300,0.00000,0.02014,0.00000,0.00000,0.00000,3.62183,0.00000,0.01099,3.06608,1.03764,0.00000,0.00000,0.00000,0.00000,0.00000,6.30467,0.16159,0.09057,1.53867,1.84586,0.00000,1.91046,0.76824,0.03666,0.06688,0.55580,0.00000,0.17424,0.22258,2.28047,0.00302,0.00330,1.83227,0.71795,0.00000,1.51800,0.00000,0.00000,0.15608,3.96304,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,6.83580,0.02314,7.73653,6.30467
184,142.818,0.00000,0.02290,0.79310,2.47449,0.00000,2.18614,0.00000,0.00512,0.00000,0.02541,0.00000,0.00000,0.00000,1.07944,0.00000,0.00000,1.14688,0.09438,0.00000,0.00000,0.00000,0.00000,0.00000,7.61866,0.11312,0.07027,1.31500,2.03445,0.00000,1.99316,0.53777,0.02720,0.04682,0.39669,0.00000,0.12197,0.15581,1.92016,0.00212,0.00231,1.62665,0.53088,0.00000,1.06260,0.00000,0.00000,0.10926,5.05972,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,5.47663,0.03052,2.32071,7.61866
185,142.656,0.00000,0.01546,1.76440,3.82919,0.00000,2.84960,0.00000,0.00398,0.00000,0.05377,0.00000,0.00000,0.00000,0.28289,0.00000,0.00000,0.17635,0.02604,0.00000,0.00000,0.00000,0.00000,0.00000,8.67163,0.07918,0.05382,1.44982,2.57287,0.00000,2.25009,0.37644,0.02023,0.03277,0.29381,0.00000,0.08538,0.10906,1.42898,0.00148,0.00162,1.19156,0.37943,0.00000,0.74382,0.00000,0.00000,0.07648,6.14330,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,8.45864,0.05774,0.48528,8.67163
186,142.636,0.00000,0.02300,1.78622,4.24582,0.00000,3.86810,0.00000,0.06935,0.00000,1.65717,0.00000,0.00000,0.00000,0.14260,0.00000,0.00000,0.23728,0.01785,0.00000,0.00000,0.00000,0.00000,0.00000,2.78238,0.05543,0.04458,1.55074,3.07476,0.00000,2.73550,0.26351,0.03497,0.02294,0.70282,0.00000,0.05976,0.07634,1.04307,0.00104,0.00113,0.90528,0.27095,0.00000,0.52067,0.00000,0.00000,0.05354,5.13502,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,9.92315,1.72653,0.39773,2.78238
187,142.791,0.00000,0.04864,0.00000,4.52442,0.00000,3.52252,0.00000,0.10644,0.00000,1.83544,0.00000,0.00000,0.00000,0.11732,0.00000,0.00000,0.29747,0.01418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03880,0.04580,1.08552,3.50965,0.00000,2.97160,0.18445,0.05641,0.01606,1.04261,0.00000,0.04184,0.05344,0.76534,0.00073,0.00079,0.72294,0.19392,0.00000,0.36447,0.00000,0.00000,0.03748,3.59451,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.09558,1.94188,0.42897,0.00000
188,143.025,0.00000,0.05608,0.00000,1.96476,0.00000,1.49582,0.00000,0.13049,0.00000,1.75969,0.00000,0.00000,0.14668,0.05474,0.00000,0.00000,0.15026,0.00691,0.00000,0.00000,0.00000,0.00000,0.00000,1.16286,0.02716,0.04888,0.75986,3.04619,0.00000,2.52887,0.12912,0.07863,0.01124,1.25773,0.00000,0.02928,0.08141,0.55216,0.00051,0.00055,0.55113,0.13782,0.00000,0.25513,0.00000,0.00000,0.02623,2.86502,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.51667,1.89018,0.35859,1.16286
189,143.702,0.00000,0.05484,0.23646,0.81096,0.00000,0.86227,0.00000,0.14510,0.00000,3.31714,0.00000,0.00000,0.05807,0.09670,0.00000,0.00000,0.23903,0.01581,0.00000,0.00000,0.00000,0.00000,0.00000,2.94612,0.01901,0.05067,0.60284,2.37562,0.00000,2.02889,0.09038,0.09857,0.00787,1.87555,0.00000,0.02050,0.07441,0.41552,0.00036,0.00039,0.45750,0.10122,0.00000,0.17859,0.00000,0.00000,0.01836,2.88935,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.96453,3.46223,0.40960,2.94612
190,144.120,0.00000,0.06933,0.13865,0.45944,0.00000,0.50036,3.08683,0.04709,0.00000,1.67379,0.00000,0.00000,0.05426,0.12272,0.00000,0.00000,0.25916,0.02745,0.00000,0.62101,0.00000,0.00000,0.00000,1.48540,0.01331,0.05627,0.46358,1.80077,0.00000,1.57033,0.98932,0.08313,0.00551,1.81503,0.00000,0.01435,0.06837,0.32768,0.00025,0.00027,0.39800,0.07908,0.00000,0.31132,0.00000,0.00000,0.01285,2.46816,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.16778,4.80772,0.46359,2.10641
191,144.367,0.00000,0.18400,0.10034,0.51423,0.00000,0.47867,0.04135,0.00959,1.97868,0.49510,0.00000,2.26196,0.05432,0.08963,0.00000,0.00000,0.21416,0.02370,0.00000,0.47722,0.00000,0.00000,0.39766,0.37472,0.00932,0.09459,0.35461,1.41480,0.00000,1.24283,0.70493,0.06107,0.59746,1.41905,0.00000,0.68863,0.06415,0.25627,0.00017,0.00019,0.34285,0.06247,0.00000,0.36109,0.00000,0.00000,0.12830,1.84013,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.27724,4.78668,0.38181,1.24961
192,144.846,0.11991,0.09632,0.33036,0.21548,0.00000,0.16563,0.02079,0.00391,1.55789,0.33122,0.00000,1.72960,0.07463,0.05534,0.00000,0.00000,0.20705,0.01604,0.00000,0.23541,0.00000,0.00000,0.19995,0.25493,0.04249,0.09511,0.34733,1.05501,0.00000,0.91967,0.49968,0.04392,0.88559,1.09270,0.00000,1.00092,0.06729,0.19599,0.00012,0.00013,0.30211,0.04854,0.00000,0.32338,0.00000,0.00000,0.14979,1.36457,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.92770,3.64341,0.35306,0.69028
193,145.303,0.23476,0.24984,0.92853,0.68703,0.00000,0.40296,0.00183,0.00046,0.05009,0.07663,0.00000,0.31239,0.18685,0.01384,0.00000,0.00000,0.24215,0.00424,0.00000,0.13795,0.00000,0.00000,0.03589,0.27379,0.10017,0.14153,0.52169,0.94461,0.00000,0.76466,0.35033,0.03088,0.63494,0.78788,0.00000,0.79436,0.10316,0.14134,0.00009,0.00009,0.28412,0.03525,0.00000,0.26775,0.00000,0.00000,0.11562,1.03734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.50313,0.44140,0.44709,0.44762
194,145.537,0.18665,0.23642,1.00695,0.80607,0.00000,0.47511,0.00032,0.00009,0.02013,0.01757,0.00000,0.05849,0.24230,0.00401,0.00000,0.00000,0.22126,0.00124,0.00000,0.57264,0.00000,0.00000,0.15721,1.18008,0.12612,0.16999,0.66727,0.90305,0.00000,0.67780,0.24533,0.02164,0.45050,0.55679,0.00000,0.57360,0.14490,0.10015,0.00006,0.00007,0.26526,0.02505,0.00000,0.35922,0.00000,0.00000,0.12810,1.08016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.71121,0.09660,0.46882,1.90992
195,145.561,0.32109,0.26381,1.23745,0.98835,0.00000,0.65763,0.00647,0.00134,1.02140,0.24693,0.00000,1.03532,0.20853,0.00883,0.00000,0.00000,0.25207,0.00246,0.00000,2.08887,0.00000,0.00000,1.16202,2.64469,0.18461,0.19814,0.83832,0.92864,0.00000,0.67175,0.17367,0.01555,0.62177,0.46383,0.00000,0.71211,0.16399,0.07275,0.00004,0.00005,0.26131,0.01827,0.00000,0.87811,0.00000,0.00000,0.43828,1.54952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.46833,2.31145,0.47189,5.89559
196,145.905,0.32727,0.24418,1.20364,0.94033,0.00000,0.71673,0.01107,0.00167,1.43016,0.28794,0.00000,1.75747,0.19357,0.03803,0.00000,0.00000,0.36994,0.00999,0.00000,1.63779,0.00000,0.00000,1.63122,1.60548,0.22741,0.21195,0.94792,0.93215,0.00000,0.68524,0.12489,0.01139,0.86429,0.41106,0.00000,1.02572,0.17286,0.06233,0.00003,0.00003,0.29390,0.01579,0.00000,1.10602,0.00000,0.00000,0.79616,1.56631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.43215,3.48832,0.61153,4.87449
197,147.257,0.19046,0.08199,0.63374,0.53319,0.00000,0.51269,0.05103,0.00477,0.00000,0.48654,0.00000,4.63433,0.08570,0.18094,0.00000,0.00000,0.41970,0.04921,0.00000,2.38402,0.00000,0.00000,1.54803,1.51126,0.21632,0.17296,0.85367,0.81246,0.00000,0.63348,0.10273,0.00940,0.60500,0.43371,0.00000,2.10830,0.14672,0.09792,0.00002,0.00002,0.33164,0.02581,0.00000,1.48942,0.00000,0.00000,1.02172,1.54979,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1.95207,5.17668,0.73555,5.44331
198,148.652,0.22882,0.12339,1.11165,0.96513,0.00000,0.94246,1.29062,0.06343,0.00000,4.86088,0.00000,0.00000,0.06360,0.25047,0.01711,0.00000,0.42601,0.06823,0.00000,2.03585,0.00000,0.00000,0.00000,3.85998,0.22007,0.15809,0.93106,0.85826,0.00000,0.72617,0.45910,0.02561,0.42350,1.76186,0.00000,1.47581,0.12178,0.14368,0.00515,0.00002,0.35995,0.03854,0.00000,1.65335,0.00000,0.00000,0.71521,2.24285,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3.37144,6.21494,0.82541,5.89583
199,150.251,0.32120,0.06997,1.06095,0.98660,0.00000,1.04010,3.31261,0.01923,0.00000,0.71312,0.00000,0.00000,0.01662,0.25591,0.00000,0.00000,0.25208,0.07642,0.00000,2.71024,0.00000,0.00000,0.00000,2.94465,0.25041,0.13165,0.97003,0.89676,0.00000,0.82035,1.31515,0.02370,0.29645,1.44724,0.00000,1.03307,0.09023,0.17735,0.00360,0.00001,0.32759,0.04990,0.00000,1.97041,0.00000,0.00000,0.50064,2.45339,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3.47881,4.04496,0.60102,5.65489
200,151.699,0.37770,0.07904,1.53255,1.46583,0.00000,1.53613,2.07652,0.01238,0.00000,0.29960,0.00000,0.00000,0.03240,0.97513,0.00000,0.00000,0.77427,0.31479,0.00000,3.56398,0.00000,0.00000,0.00000,2.91084,0.28860,0.11587,1.13878,1.06748,0.00000,1.03508,1.54356,0.02030,0.20752,1.10295,0.00000,0.72315,0.07288,0.41668,0.00252,0.00001,0.46159,0.12937,0.00000,2.44848,0.00000,0.00000,0.35045,2.59062,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4.99126,2.38849,2.09658,6.47482
201,152.473,0.32703,0.09029,1.96455,1.90670,0.00000,1.97558,1.88617,0.01491,0.00000,0.29769,0.00000,0.00000,0.04696,1.65302,0.00000,0.00000,1.27508,0.52879,0.00000,4.46590,0.00000,0.00000,0.00000,3.32426,0.30013,0.10819,1.38652,1.31925,0.00000,1.31723,1.64634,0.01868,0.14526,0.86137,0.00000,0.50620,0.06511,0.78758,0.00177,0.00001,0.70564,0.24920,0.00000,3.05371,0.00000,0.00000,0.24532,2.81072,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6.26416,2.19877,3.50386,7.79016
202,152.511,0.00000,0.14917,1.79978,1.86950,0.00000,2.07640,1.72131,0.01755,0.00000,0.28538,0.00000,0.00000,0.04883,2.52291,0.00000,0.00000,1.72228,0.96251,0.00000,0.00000,0.00000,0.00000,0.00000,9.96027,0.21009,0.12049,1.51049,1.48432,0.00000,1.54498,1.66883,0.01834,0.10168,0.68857,0.00000,0.35434,0.06022,1.30818,0.00124,0.00000,1.01063,0.46319,0.00000,2.13760,0.00000,0.00000,0.17172,4.95558,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,5.89484,2.02424,5.25653,9.96027
203,152.543,0.00000,0.13157,0.27051,1.39845,0.00000,1.59132,0.76809,0.00696,0.00000,0.12800,0.00000,0.00000,0.06006,2.79821,0.00000,0.00000,1.88417,1.11955,0.00000,0.00000,0.00000,0.00000,0.00000,9.10672,0.14706,0.12381,1.13850,1.45856,0.00000,1.55888,1.39861,0.01493,0.07118,0.52040,0.00000,0.24804,0.06017,1.75519,0.00087,0.00000,1.27269,0.66010,0.00000,1.49632,0.00000,0.00000,0.12020,6.20092,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,3.39185,0.90305,5.86199,9.10672
204,153.019,0.00000,0.13240,0.42959,1.59947,0.00000,1.69308,0.00243,0.00003,0.00000,0.00114,0.00000,0.00463,0.07084,0.11535,0.00000,0.00000,0.30923,0.02216,0.00000,0.00000,0.00000,0.00000,0.00000,0.50957,0.10294,0.12639,0.92582,1.50083,0.00000,1.59914,0.97976,0.01046,0.04982,0.36462,0.00000,0.17502,0.06337,1.26324,0.00061,0.00000,0.98365,0.46872,0.00000,1.04742,0.00000,0.00000,0.08414,4.49352,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.85454,0.00823,0.51757,0.50957
205,152.691,0.00000,0.11185,0.34409,1.20141,0.00000,1.28995,0.32848,0.00267,0.00000,0.17892,0.00000,0.85025,0.07149,0.04488,0.00000,0.00000,0.21018,0.00946,0.00000,0.12795,0.00000,0.00000,0.00000,0.57412,0.07206,0.12203,0.75130,1.41101,0.00000,1.50638,0.78437,0.00812,0.03488,0.30891,0.00000,0.37759,0.06581,0.89773,0.00042,0.00000,0.75161,0.33094,0.00000,0.77158,0.00000,0.00000,0.05890,3.31770,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.94730,1.36033,0.33602,0.70207
