step,cap_deg,raw_th_c_d,raw_th_c_p,raw_th_ny_d,raw_th_ny_p,raw_th_py_d,raw_th_py_p,raw_ix_c_d,raw_ix_c_p,raw_ix_ny_d,raw_ix_ny_p,raw_ix_py_d,raw_ix_py_p,raw_mi_c_d,raw_mi_c_p,raw_mi_ny_d,raw_mi_ny_p,raw_mi_py_d,raw_mi_py_p,raw_ri_c_d,raw_ri_c_p,raw_ri_ny_d,raw_ri_ny_p,raw_ri_py_d,raw_ri_py_p,filt_th_c_d,filt_th_c_p,filt_th_ny_d,filt_th_ny_p,filt_th_py_d,filt_th_py_p,filt_ix_c_d,filt_ix_c_p,filt_ix_ny_d,filt_ix_ny_p,filt_ix_py_d,filt_ix_py_p,filt_mi_c_d,filt_mi_c_p,filt_mi_ny_d,filt_mi_ny_p,filt_mi_py_d,filt_mi_py_p,filt_ri_c_d,filt_ri_c_p,filt_ri_ny_d,filt_ri_ny_p,filt_ri_py_d,filt_ri_py_p,lvl_th_c_d,lvl_th_c_p,lvl_th_ny_d,lvl_th_ny_p,lvl_th_py_d,lvl_th_py_p,lvl_ix_c_d,lvl_ix_c_p,lvl_ix_ny_d,lvl_ix_ny_p,lvl_ix_py_d,lvl_ix_py_p,lvl_mi_c_d,lvl_mi_c_p,lvl_mi_ny_d,lvl_mi_ny_p,lvl_mi_py_d,lvl_mi_py_p,lvl_ri_c_d,lvl_ri_c_p,lvl_ri_ny_d,lvl_ri_ny_p,lvl_ri_py_d,lvl_ri_py_p,tot_th,tot_ix,tot_mi,tot_ri
239,153.640,0.00000,1.83613,0.00000,0.06579,0.00000,0.00000,0.00000,4.31521,0.00000,0.14619,0.00000,0.00000,0.00000,0.00127,0.00000,1.46989,0.21010,2.65757,0.00000,5.16984,0.00000,0.00000,0.00000,0.30951,0.00000,1.28516,0.00000,10.11745,0.00000,0.00000,0.60439,3.90513,0.14715,0.10103,0.00000,0.00000,0.01060,0.00087,0.02664,2.96915,0.59432,1.88084,0.00000,6.53851,0.00000,0.00000,0.26796,0.34881,0,1,0,6,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,1.90192,4.46140,4.33883,5.47935
240,153.789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.37941,0.16566,0.00000,0.00738,0.00000,0.00000,0.00000,0.00053,0.00000,0.63423,2.54552,1.78407,0.00000,1.66540,0.00000,0.00000,0.00000,0.18011,0.00000,0.89961,0.00000,7.08222,0.00000,0.00000,1.73689,2.78329,0.10301,0.07293,0.00000,0.00000,0.00742,0.00077,0.01865,2.26868,1.17968,1.85181,0.00000,5.07658,0.00000,0.00000,0.18757,0.29820,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0.00000,4.55245,4.96435,1.84550
241,154.186,0.00000,0.99932,0.00000,1.62764,0.00000,0.00000,6.05102,0.09185,0.00000,0.00332,0.00000,0.00000,0.38895,0.00008,0.00000,0.19534,1.21805,0.45175,0.00000,0.15668,0.00000,0.00000,0.83575,0.06690,0.00000,0.92952,0.00000,5.44584,0.00000,0.00000,3.03113,1.97585,0.07211,0.05205,0.00000,0.00000,0.12188,0.00056,0.01305,1.64668,1.19119,1.43179,0.00000,3.60061,0.00000,0.00000,0.38202,0.22881,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,2.62696,6.14619,2.25417,1.05934
242,154.802,0.00000,3.40361,0.00000,8.98396,0.00000,0.00000,4.32558,0.17059,0.00000,0.00535,0.00000,0.00000,0.00316,0.00006,0.00000,0.14025,0.71558,0.25225,0.00000,0.07500,0.00000,0.00000,0.23137,0.02658,0.00000,1.67175,0.00000,6.50728,0.00000,0.00000,3.41947,1.43427,0.05047,0.03804,0.00000,0.00000,0.08626,0.00041,0.00914,1.19475,1.04851,1.07793,0.00000,2.54293,0.00000,0.00000,0.33683,0.16814,0,1,0,5,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,12.38757,4.50151,1.11131,0.33295
243,156.144,0.00000,6.92936,0.00000,16.66475,0.00000,0.00000,2.93162,0.08698,1.93661,0.00292,0.00000,0.00000,0.00050,0.00006,0.25162,0.09591,0.25591,0.09010,0.00000,0.07971,0.00000,0.00000,0.12647,0.02308,0.00000,3.24903,0.00000,9.55452,0.00000,0.00000,3.27311,1.03008,0.61631,0.02750,0.00000,0.00000,0.06053,0.00031,0.08188,0.86510,0.81073,0.78158,0.00000,1.80396,0.00000,0.00000,0.27372,0.12462,0,2,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.59412,4.95812,0.69409,0.22925
244,157.121,0.00000,9.52574,0.00000,22.94434,0.00000,0.00000,3.54153,0.08300,1.10952,0.00426,0.00000,0.00000,0.00054,0.00016,0.51367,0.25025,0.49186,0.17566,0.00000,0.20607,0.00000,0.00000,0.19028,0.05966,0.00000,5.13205,0.00000,13.57147,0.00000,0.00000,3.35364,0.74596,0.76428,0.02053,0.00000,0.00000,0.04253,0.00026,0.21142,0.68064,0.71507,0.59980,0.00000,1.32460,0.00000,0.00000,0.24869,0.10513,0,4,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.47009,4.73832,1.43213,0.45601
245,158.420,0.00000,7.31037,0.00000,23.85005,0.00000,0.00000,3.89849,0.06759,0.05557,0.00276,0.00000,0.00000,0.00042,0.00016,0.11114,0.24098,0.46492,0.17278,0.00000,0.67299,0.00000,0.00000,0.09218,0.16510,0.00000,5.78554,0.00000,16.65504,0.00000,0.00000,3.51709,0.54245,0.55167,0.01520,0.00000,0.00000,0.02990,0.00023,0.18133,0.54874,0.64002,0.47170,0.00000,1.12911,0.00000,0.00000,0.20173,0.12312,0,4,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.16042,4.02441,0.99039,0.93026
246,159.075,0.00000,5.95002,0.00000,10.41714,0.00000,0.00000,4.88141,0.03558,0.04116,0.00101,0.00000,0.00000,0.00047,0.00012,0.17662,0.38338,0.81969,0.21271,0.00000,0.51577,0.00000,0.00000,0.05031,0.09202,0.00000,5.83489,0.00000,14.78367,0.00000,0.00000,3.92639,0.39039,0.39851,0.01094,0.00000,0.00000,0.02107,0.00020,0.17992,0.49913,0.69392,0.39400,0.00000,0.94511,0.00000,0.00000,0.15631,0.11379,0,4,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.36716,4.95916,1.59299,0.65810
247,159.803,0.00000,0.97690,0.00000,1.39840,0.00000,0.00000,3.84330,0.01492,0.02284,0.00026,0.00000,0.00000,0.00058,0.00012,0.27962,0.55180,1.11908,0.23316,0.00000,1.01074,0.00000,0.00000,0.08383,0.14724,0.00000,4.37749,0.00000,10.76809,0.00000,0.00000,3.90146,0.27775,0.28581,0.00774,0.00000,0.00000,0.01492,0.00017,0.20983,0.51493,0.82147,0.34575,0.00000,0.96480,0.00000,0.00000,0.13456,0.12383,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37530,3.88132,2.18435,1.24181
248,159.587,0.00000,1.62081,0.00000,2.28683,0.00000,0.00000,3.79906,0.01140,0.01995,0.00012,0.00000,0.00000,0.00058,0.00012,0.37646,0.68444,1.14258,0.22016,0.00000,1.12795,0.00000,0.00000,0.08906,0.16379,0.00000,3.55049,0.00000,8.22371,0.00000,0.00000,3.87074,0.19784,0.20605,0.00545,0.00000,0.00000,0.01062,0.00016,0.25982,0.56579,0.91780,0.30807,0.00000,1.01374,0.00000,0.00000,0.12091,0.13582,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.90763,3.83052,2.42434,1.38081
249,159.554,0.00000,7.61301,0.00000,2.27720,0.00000,0.00000,4.25965,0.01007,0.19041,0.00004,0.00000,0.00000,0.00138,0.00007,2.31772,0.70208,1.95260,0.23734,0.00000,3.86469,0.00000,0.00000,0.36237,0.38912,0.00000,4.76924,0.00000,6.43976,0.00000,0.00000,3.98741,0.14151,0.20136,0.00383,0.00000,0.00000,0.00785,0.00013,0.87719,0.60667,1.22824,0.28685,0.00000,1.86903,0.00000,0.00000,0.19335,0.21181,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.89021,4.46018,5.21118,4.61619
250,159.366,0.00000,11.33526,0.00000,2.19871,0.00000,0.00000,2.65276,0.00860,1.97873,0.00007,0.00000,0.00000,0.00116,0.00004,1.45968,0.48242,1.07551,0.11389,0.00000,2.87099,0.00000,0.00000,0.32181,0.35295,0.00000,6.73905,0.00000,5.16744,0.00000,0.00000,3.58702,0.10164,0.73457,0.00270,0.00000,0.00000,0.00584,0.00010,1.05194,0.56940,1.18242,0.23496,0.00000,2.16962,0.00000,0.00000,0.23189,0.25415,0,5,0,4,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,13.53397,4.64017,3.13270,3.54575
251,159.235,0.00000,9.77835,0.00000,0.80078,0.00000,0.00000,3.49034,0.01443,1.36890,0.00005,0.00000,0.00000,0.37568,0.00008,0.00000,1.12672,3.83789,0.32107,0.00000,2.75751,0.00000,0.00000,6.66648,0.34142,0.00000,7.65084,0.00000,3.85744,0.00000,0.00000,3.55801,0.07548,0.92487,0.00191,0.00000,0.00000,0.11679,0.00010,0.73636,0.73660,1.97906,0.26080,0.00000,2.34599,0.00000,0.00000,2.16227,0.28033,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,10.57913,4.87372,5.66144,9.76541
252,159.969,0.00000,3.80028,0.00000,0.32556,0.00000,0.00000,4.16724,0.01941,0.00000,0.00006,0.00000,0.00000,0.36690,0.00006,0.00000,0.61785,2.19581,0.20593,0.00000,1.09769,0.00000,0.00000,5.70908,0.19583,0.00000,6.49567,0.00000,2.79788,0.00000,0.00000,3.74078,0.05865,0.64741,0.00135,0.00000,0.00000,0.19182,0.00009,0.51545,0.70097,2.04408,0.24434,0.00000,1.97150,0.00000,0.00000,3.22631,0.25498,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,4.12584,4.18670,3.38654,7.00261
253,160.513,0.00000,2.23294,0.00000,0.04800,0.00000,0.00000,5.22855,0.06850,0.00000,0.00013,0.00000,0.00000,0.00000,0.00013,0.00000,1.14083,4.60712,0.48314,0.00000,10.32625,0.00000,0.00000,0.00000,0.37643,0.00000,5.21685,0.00000,1.97291,0.00000,0.00000,4.18711,0.06161,0.45319,0.00099,0.00000,0.00000,0.13428,0.00010,0.36081,0.83293,2.81299,0.31598,0.00000,4.47792,0.00000,0.00000,2.25842,0.29142,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,2.28093,5.29719,6.23121,10.70268
254,161.625,0.00000,4.23804,0.00000,0.11213,0.00000,0.00000,5.60149,0.07540,0.00000,0.00040,0.00000,0.00000,0.00000,0.00020,0.00000,1.06129,1.56042,0.37074,0.00000,5.25690,0.00000,0.00000,0.00000,0.14424,0.00000,4.92321,0.00000,1.41468,0.00000,0.00000,4.61143,0.06575,0.31723,0.00081,0.00000,0.00000,0.09399,0.00013,0.25257,0.90144,2.43722,0.33240,0.00000,4.71162,0.00000,0.00000,1.58089,0.24726,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,4.35017,5.67729,2.99265,5.40114
255,162.191,0.00000,16.01578,0.00000,0.17002,0.00000,0.00000,4.41794,0.24109,0.00000,0.00124,0.00000,0.00000,0.00000,0.00102,0.00000,3.03715,0.90207,1.82806,0.00000,16.23806,0.00000,0.00000,0.00000,0.34302,0.00000,8.25098,0.00000,1.04128,0.00000,0.00000,4.55338,0.11835,0.22206,0.00094,0.00000,0.00000,0.06580,0.00040,0.17680,1.54215,1.97668,0.78110,0.00000,8.16955,0.00000,0.00000,1.10662,0.27599,0,5,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,1,0,16.18580,4.66027,5.76829,16.58108
256,163.183,0.00000,0.00000,0.00000,20.17401,0.00000,0.00000,4.33454,0.19375,0.00000,0.00117,0.00000,0.00000,0.00000,0.00074,0.00000,2.06678,1.10146,1.28486,0.00000,12.91105,0.00000,0.00000,0.00000,0.35982,0.00000,5.77568,0.00000,6.78110,0.00000,0.00000,4.48773,0.14097,0.15544,0.00101,0.00000,0.00000,0.04606,0.00050,0.12376,1.69954,1.71411,0.93223,0.00000,9.59200,0.00000,0.00000,0.77464,0.30114,0,4,0,5,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,20.17401,4.52946,4.45384,13.27086
257,164.100,0.00000,0.00000,0.00000,18.24588,0.00000,0.00000,4.69382,0.08497,0.00000,0.00097,0.00000,0.00000,0.00000,0.00022,0.00000,0.69213,1.85454,0.43324,0.00000,3.50786,0.00000,0.00000,0.00000,0.13973,0.00000,4.04298,0.00000,10.22053,0.00000,0.00000,4.54956,0.12417,0.10881,0.00100,0.00000,0.00000,0.03224,0.00041,0.08663,1.39732,1.75624,0.78253,0.00000,7.76676,0.00000,0.00000,0.54225,0.25272,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,18.24588,4.77976,2.98013,3.64759
258,164.153,0.00000,5.39586,0.00000,3.76108,0.00000,0.00000,5.08863,0.04150,0.00000,0.00070,0.00000,0.00000,0.38130,0.00013,0.00000,0.56652,1.84400,0.36048,0.00000,0.38297,0.00000,0.00000,0.75533,0.04775,0.00000,4.44884,0.00000,8.28270,0.00000,0.00000,4.71128,0.09937,0.07617,0.00091,0.00000,0.00000,0.13696,0.00033,0.06064,1.14808,1.78257,0.65592,0.00000,5.55162,0.00000,0.00000,0.60617,0.19123,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,9.15695,5.13083,3.15243,1.18605
259,164.379,0.00000,3.67062,0.00000,3.57536,0.00000,0.00000,3.73141,0.02961,2.18621,0.00053,0.00000,0.00000,0.01084,0.00014,0.00000,0.59777,1.50094,0.26586,0.00000,0.10475,0.00000,0.00000,0.18431,0.01775,0.00000,4.21538,0.00000,6.87050,0.00000,0.00000,4.41732,0.07844,0.70918,0.00079,0.00000,0.00000,0.09912,0.00027,0.04245,0.98299,1.69808,0.53890,0.00000,3.91756,0.00000,0.00000,0.47961,0.13918,0,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,7.24598,5.94776,2.37554,0.30681
260,164.742,0.00000,0.00000,0.00000,17.38556,0.00000,0.00000,2.70762,0.01506,2.54327,0.00034,0.00000,0.00000,0.00051,0.00005,0.39862,0.19626,0.32234,0.05942,0.00000,0.06791,0.00000,0.00000,0.07890,0.01212,0.00000,2.95076,0.00000,10.02502,0.00000,0.00000,3.90441,0.05943,1.25941,0.00066,0.00000,0.00000,0.06954,0.00021,0.14930,0.74697,1.28536,0.39505,0.00000,2.76266,0.00000,0.00000,0.35940,0.10107,0,2,0,6,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,17.38556,5.26630,0.97720,0.15892
261,165.508,0.00000,0.00000,0.00000,21.94372,0.00000,0.00000,4.53764,0.01380,0.06651,0.00046,0.00000,0.00000,0.00019,0.00007,0.27968,0.19070,0.16919,0.03634,0.00000,0.05430,0.00000,0.00000,0.02401,0.01100,0.00000,2.06553,0.00000,13.60063,0.00000,0.00000,4.09438,0.04574,0.90154,0.00060,0.00000,0.00000,0.04873,0.00016,0.18841,0.58009,0.95051,0.28744,0.00000,1.95015,0.00000,0.00000,0.25878,0.07405,0,2,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.94372,4.61841,0.67617,0.08931
262,166.279,0.00000,0.00000,0.00000,22.27827,0.00000,0.00000,3.42518,0.00634,0.03954,0.00033,0.00000,0.00000,0.00015,0.00012,0.12796,0.24547,0.15080,0.03915,0.00000,0.26859,0.00000,0.00000,0.01022,0.05983,0.00000,1.44587,0.00000,16.20392,0.00000,0.00000,3.89362,0.03392,0.64294,0.00052,0.00000,0.00000,0.03416,0.00015,0.17028,0.47970,0.71060,0.21295,0.00000,1.44569,0.00000,0.00000,0.18421,0.06978,0,1,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.27827,3.47139,0.56365,0.33864
263,166.820,0.00000,0.00000,0.00000,19.24273,0.00000,0.00000,4.42287,0.00607,0.07159,0.00069,0.00000,0.00000,0.00019,0.00026,0.22207,0.45524,0.21461,0.00000,0.00000,0.24767,0.00000,0.00000,0.00762,0.05869,0.00000,1.01211,0.00000,17.11557,0.00000,0.00000,4.05239,0.02557,0.47153,0.00057,0.00000,0.00000,0.02397,0.00019,0.18582,0.47236,0.56180,0.14907,0.00000,1.08628,0.00000,0.00000,0.13124,0.06645,0,1,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.24273,4.50122,0.89237,0.31399
264,167.499,0.00000,0.00000,0.00000,15.75188,0.00000,0.00000,3.77031,0.00323,0.03921,0.00027,0.00000,0.00000,0.00013,0.00021,0.17564,0.36117,0.15767,0.00000,0.50215,0.59743,0.00000,0.00000,0.01749,0.12251,0.00000,0.70848,0.00000,16.70646,0.00000,0.00000,3.96777,0.01887,0.34184,0.00048,0.00000,0.00000,0.01682,0.00019,0.18276,0.43901,0.44056,0.10435,0.15065,0.93963,0.00000,0.00000,0.09711,0.08327,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75188,3.81303,0.69482,1.23958
265,167.740,0.00000,0.00000,0.00000,19.34386,0.00000,0.00000,3.46157,0.00257,0.03334,0.00015,0.00000,0.00000,0.00018,0.00018,0.26279,0.55005,0.26295,0.00000,1.27653,1.50658,0.00000,0.00000,0.03830,0.20919,0.00000,0.49593,0.00000,17.49768,0.00000,0.00000,3.81591,0.01398,0.24929,0.00038,0.00000,0.00000,0.01182,0.00019,0.20677,0.47232,0.38728,0.07304,0.48841,1.10971,0.00000,0.00000,0.07947,0.12105,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.34386,3.49763,1.07615,3.03059
266,167.751,0.00000,0.00000,0.00000,27.89823,0.00000,0.00000,3.47020,0.00167,0.01429,0.00001,0.00000,0.00000,0.00057,0.00012,0.63225,1.06343,0.94368,0.11271,0.00000,5.53011,0.00000,0.00000,0.12093,0.47106,0.00000,0.34715,0.00000,20.61785,0.00000,0.00000,3.71220,0.01029,0.17879,0.00027,0.00000,0.00000,0.00845,0.00017,0.33441,0.64965,0.55420,0.08494,0.34189,2.43583,0.00000,0.00000,0.09191,0.22605,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27.89823,3.48617,2.75275,6.12210
267,167.910,0.00000,0.00000,0.00000,38.38758,0.00000,0.00000,4.00091,0.00290,0.01505,0.00001,0.00000,0.00000,0.00144,0.00004,0.75747,0.69121,1.67491,0.12458,0.00000,5.63066,0.00000,0.00000,0.17755,0.34134,0.00000,0.24301,0.00000,25.94877,0.00000,0.00000,3.79881,0.00807,0.12967,0.00019,0.00000,0.00000,0.00635,0.00013,0.46133,0.66212,0.89041,0.09683,0.23932,3.39428,0.00000,0.00000,0.11760,0.26064,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,38.38758,4.01887,3.24965,6.14955
268,168.204,0.00000,0.00000,0.00000,36.22952,0.00000,0.00000,4.48235,0.00397,0.02371,0.00001,0.00000,0.00000,0.00185,0.00001,1.23460,0.43752,2.01374,0.08985,0.00000,4.30089,0.00000,0.00000,0.25006,0.26231,0.00000,0.17011,0.00000,29.03299,0.00000,0.00000,4.00387,0.00684,0.09788,0.00014,0.00000,0.00000,0.00500,0.00009,0.69331,0.59474,1.22741,0.09474,0.16752,3.66627,0.00000,0.00000,0.15734,0.26114,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,36.22952,4.51003,3.77757,4.81326
269,169.054,0.00000,0.00000,0.00000,29.88043,0.00000,0.00000,3.24861,0.00756,1.31678,0.00001,0.00000,0.00000,0.00284,0.00000,1.60080,0.09969,1.55954,0.08534,0.00000,1.00113,0.00000,0.00000,3.94455,0.08188,0.00000,0.11907,0.00000,29.28722,0.00000,0.00000,3.77729,0.00705,0.46355,0.00010,0.00000,0.00000,0.00435,0.00007,0.96556,0.44622,1.32705,0.09192,0.11727,2.86672,0.00000,0.00000,1.29350,0.20736,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,29.88043,4.57295,3.34822,5.02756
270,170.055,0.00000,0.00000,0.00000,22.65271,0.00000,0.00000,2.76862,0.02671,0.68570,0.00001,0.00000,0.00000,0.01664,0.00001,1.29802,0.05224,1.15337,0.18863,0.00000,1.34214,0.00000,0.00000,6.47920,0.13156,0.00000,0.08335,0.00000,27.29687,0.00000,0.00000,3.47469,0.01295,0.53019,0.00007,0.00000,0.00000,0.00804,0.00005,1.06530,0.32803,1.27495,0.12093,0.08209,2.40935,0.00000,0.00000,2.84921,0.18462,0,0,0,9,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,22.65271,3.48103,2.70892,7.95290
271,171.404,0.00000,0.00000,0.00000,23.06068,0.00000,0.00000,5.28834,0.04766,0.00000,0.00002,0.00000,0.00000,0.46445,0.00009,0.00000,0.45203,0.00000,3.23585,0.00000,5.98144,0.00000,0.00000,0.00000,0.22390,0.00000,0.05835,0.00000,26.02601,0.00000,0.00000,4.01878,0.02336,0.37114,0.00006,0.00000,0.00000,0.14496,0.00006,0.74571,0.36523,0.89246,1.05541,0.05746,3.48098,0.00000,0.00000,1.99445,0.19640,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,23.06068,5.33602,4.15242,6.20534
272,171.956,0.00000,0.00000,0.00000,16.83795,0.00000,0.00000,3.69259,0.14873,0.00000,0.00007,0.00000,0.00000,1.55264,0.00005,0.00000,0.08158,0.00000,1.26296,0.00000,7.31036,0.00000,0.00000,0.00000,0.15291,0.00000,0.04084,0.00000,23.26959,0.00000,0.00000,3.92093,0.06097,0.25980,0.00006,0.00000,0.00000,0.56727,0.00006,0.52200,0.28013,0.62472,1.11767,0.04022,4.62979,0.00000,0.00000,1.39611,0.18335,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,16.83795,3.84139,2.89723,7.46327
273,172.978,0.00000,0.00000,0.00000,8.97612,0.00000,0.00000,4.64342,0.13947,0.00000,0.00010,0.00000,0.00000,2.78883,0.00007,0.00000,0.07494,0.00000,1.42536,0.00000,6.16144,0.00000,0.00000,0.00000,0.16813,0.00000,0.02859,0.00000,18.98155,0.00000,0.00000,4.13768,0.08452,0.18186,0.00007,0.00000,0.00000,1.23374,0.00006,0.36540,0.21858,0.43731,1.20998,0.02816,5.08929,0.00000,0.00000,0.97728,0.17879,0,0,0,8,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,8.97612,4.78299,4.28919,6.32957
274,173.495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.41833,0.11391,0.00000,0.00013,0.00000,0.00000,1.06914,0.00010,0.00000,0.10564,0.00000,1.83738,0.00000,4.52707,0.00000,0.00000,0.00000,0.13039,0.00000,0.02001,0.00000,13.28709,0.00000,0.00000,4.22187,0.09334,0.12730,0.00009,0.00000,0.00000,1.18436,0.00007,0.25578,0.18469,0.30611,1.39820,0.01971,4.92062,0.00000,0.00000,0.68410,0.16427,0,0,0,7,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0.00000,4.53237,3.01226,4.65747
275,173.770,0.00000,2.02740,0.00000,0.67887,0.00000,0.00000,4.32030,0.04754,0.00000,0.00005,0.00000,0.00000,0.06039,0.00001,1.72303,0.01873,0.00000,0.45239,0.00000,2.83270,0.00000,0.00000,0.00000,0.28656,0.00000,0.62223,0.00000,9.50462,0.00000,0.00000,4.25140,0.07960,0.08911,0.00008,0.00000,0.00000,0.84717,0.00005,0.69595,0.13491,0.21428,1.11446,0.01380,4.29425,0.00000,0.00000,0.47887,0.20096,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2.70628,4.36789,2.25455,3.11927
276,173.824,0.00000,1.86812,0.00000,1.44604,0.00000,0.00000,3.82088,0.02174,1.16367,0.00001,0.00000,0.00000,0.03673,0.00001,2.52270,0.02564,0.00000,0.49491,0.00000,0.11392,0.00000,0.00000,0.94548,0.02366,0.00000,0.99600,0.00000,7.08705,0.00000,0.00000,4.12224,0.06224,0.41148,0.00006,0.00000,0.00000,0.60403,0.00004,1.24398,0.10213,0.15000,0.92859,0.00966,3.04015,0.00000,0.00000,0.61885,0.14777,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.31415,5.00631,3.07998,1.08306
277,174.310,0.00000,6.17689,0.00000,6.04618,0.00000,0.00000,4.52796,0.01942,0.08650,0.00002,0.00000,0.00000,0.03062,0.00001,1.23336,0.09192,0.00000,0.96131,0.00000,0.15358,0.00000,0.00000,0.19526,0.02618,0.00000,2.55026,0.00000,6.77479,0.00000,0.00000,4.24396,0.04940,0.31398,0.00005,0.00000,0.00000,0.43201,0.00003,1.24079,0.09906,0.10500,0.93841,0.00676,2.17418,0.00000,0.00000,0.49177,0.11129,0,2,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,12.22307,4.63389,2.31721,0.37502
278,175.301,0.00000,0.00000,0.00000,23.63897,0.00000,0.00000,5.31600,0.00944,0.00844,0.00001,0.00000,0.00000,0.00189,0.00000,0.23031,0.04398,2.16947,0.09933,0.00000,0.29685,0.00000,0.00000,0.03213,0.03043,0.00000,1.78519,0.00000,11.83404,0.00000,0.00000,4.56557,0.03741,0.22232,0.00003,0.00000,0.00000,0.30297,0.00002,0.93765,0.08254,0.72434,0.68668,0.00473,1.61098,0.00000,0.00000,0.35388,0.08703,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.63897,5.33388,2.54498,0.35941
279,176.904,0.00000,0.00000,0.00000,29.96663,0.00000,0.00000,5.09165,0.00404,0.00577,0.00000,0.00000,0.00000,0.00148,0.00000,0.38597,0.11097,3.21582,0.08834,0.00000,0.37137,0.00000,0.00000,0.01961,0.02967,0.00000,1.24963,0.00000,17.27382,0.00000,0.00000,4.72339,0.02740,0.15736,0.00003,0.00000,0.00000,0.21253,0.00002,0.77214,0.09107,1.47178,0.50718,0.00331,1.23910,0.00000,0.00000,0.25360,0.06982,0,1,0,8,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29.96663,5.10146,3.80257,0.42065
280,177.943,0.00000,0.00000,0.00000,30.07985,0.00000,0.00000,4.23036,0.00210,0.00371,0.00000,0.00000,0.00000,0.00053,0.00000,0.23837,0.10364,1.66625,0.00000,0.00000,0.75326,0.00000,0.00000,0.03420,0.05748,0.00000,0.87474,0.00000,21.11563,0.00000,0.00000,4.57548,0.01981,0.11126,0.00002,0.00000,0.00000,0.14893,0.00001,0.61201,0.09484,1.53012,0.35503,0.00232,1.09335,0.00000,0.00000,0.18778,0.06612,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30.07985,4.23616,2.00881,0.84494
